yil,ilce,mahalle,tesis_turu,tesis_sayisi
2022,Sultanbeyli,Abdurrahmangazi Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Sultanbeyli,Abdurrahmangazi Mahallesi,Sanayi ve Fabrika,1
2022,Sultanbeyli,Adil Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Sultanbeyli,Adil Mahallesi,Sanayi ve Fabrika,11
2022,Sultanbeyli,Ahmet Yesevi Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Sultanbeyli,Ahmet Yesevi Mahallesi,Sanayi ve Fabrika,13
2022,Sultanbeyli,Akşemsettin Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Sultanbeyli,Akşemsettin Mahallesi,Sanayi ve Fabrika,16
2022,Sultanbeyli,Battalgazi Mahallesi,Eğitim Tesisi (Okul vb.),14
2022,Sultanbeyli,Battalgazi Mahallesi,Sanayi ve Fabrika,6
2022,Sultanbeyli,Fatih Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Sultanbeyli,Hamidiye Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Sultanbeyli,Hamidiye Mahallesi,Sanayi ve Fabrika,6
2022,Sultanbeyli,Hasanpaşa Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Sultanbeyli,Hasanpaşa Mahallesi,Sanayi ve Fabrika,1
2022,Sultanbeyli,Mecidiye Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Sultanbeyli,Mehmet Akif Mahallesi,Eğitim Tesisi (Okul vb.),12
2022,Sultanbeyli,Mehmet Akif Mahallesi,Sanayi ve Fabrika,4
2022,Sultanbeyli,Mimar Sinan Mahallesi,Eğitim Tesisi (Okul vb.),16
2022,Sultanbeyli,Mimar Sinan Mahallesi,Sanayi ve Fabrika,12
2022,Sultanbeyli,Necip Fazıl Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Sultanbeyli,Orhangazi Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Sultanbeyli,Orhangazi Mahallesi,Sanayi ve Fabrika,7
2022,Sultanbeyli,Turgut Reis Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Sultanbeyli,Turgut Reis Mahallesi,Sanayi ve Fabrika,4
2022,Sultanbeyli,Yavuz Selim Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Sultanbeyli,Yavuz Selim Mahallesi,Sanayi ve Fabrika,2
2022,Sultangazi,50. Yıl Mahallesi,Eğitim Tesisi (Okul vb.),9
2022,Sultangazi,75. Yıl Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sultangazi,Cebeci Mahallesi,Eğitim Tesisi (Okul vb.),9
2022,Sultangazi,Cebeci Mahallesi,Sanayi ve Fabrika,2
2022,Sultangazi,Cumhuriyet Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sultangazi,Esentepe Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Sultangazi,Esentepe Mahallesi,Sanayi ve Fabrika,7
2022,Sultangazi,Eski Habipler Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Sultangazi,Eski Habipler Mahallesi,Sanayi ve Fabrika,1
2022,Sultangazi,Gazi Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Sultangazi,Habibler Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sultangazi,Habibler Mahallesi,Sanayi ve Fabrika,2
2022,Sultangazi,Malkoçoğlu Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Sultangazi,Sultançiftliği Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Sultangazi,Uğur Mumcu Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Sultangazi,Uğur Mumcu Mahallesi,Sanayi ve Fabrika,2
2022,Sultangazi,Yunus Emre Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Sultangazi,Zübeyde Hanım Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Sultangazi,İsmetpaşa Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Tuzla,Akfırat Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Tuzla,Akfırat Mahallesi,Sanayi ve Fabrika,6
2022,Tuzla,Anadolu Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Tuzla,Anadolu Mahallesi,Sanayi ve Fabrika,14
2022,Tuzla,Aydınlı Mahallesi,Eğitim Tesisi (Okul vb.),15
2022,Tuzla,Aydınlı Mahallesi,Sanayi ve Fabrika,208
2022,Tuzla,Aydıntepe Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Tuzla,Aydıntepe Mahallesi,Sanayi ve Fabrika,2
2022,Tuzla,Cami Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Tuzla,Evliya Çelebi Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Tuzla,Evliya Çelebi Mahallesi,Sanayi ve Fabrika,2
2022,Tuzla,Fatih Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Tuzla,Fatih Mahallesi,Sanayi ve Fabrika,3
2022,Tuzla,Mescit Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Tuzla,Mescit Mahallesi,Sanayi ve Fabrika,16
2022,Tuzla,Mimar Sinan Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Tuzla,Orhanlı Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Tuzla,Orhanlı Mahallesi,Sanayi ve Fabrika,357
2022,Tuzla,Orta Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Tuzla,Orta Mahallesi,Sanayi ve Fabrika,20
2022,Tuzla,Postane Mahallesi,Eğitim Tesisi (Okul vb.),14
2022,Tuzla,Postane Mahallesi,Sanayi ve Fabrika,2
2022,Tuzla,Tepeören Mahallesi,Eğitim Tesisi (Okul vb.),14
2022,Tuzla,Tepeören Mahallesi,Sanayi ve Fabrika,70
2022,Tuzla,Yayla Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Tuzla,Yayla Mahallesi,Sanayi ve Fabrika,8
2022,Tuzla,İstasyon Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Tuzla,İstasyon Mahallesi,Sanayi ve Fabrika,25
2022,Tuzla,İçmeler Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Tuzla,İçmeler Mahallesi,Sanayi ve Fabrika,2
2022,Tuzla,Şifa Mahallesi,Sanayi ve Fabrika,7
2022,Zeytinburnu,Beştelsiz Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Zeytinburnu,Gökalp Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Zeytinburnu,Kazlıçeşme Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Zeytinburnu,Kazlıçeşme Mahallesi,Sanayi ve Fabrika,5
2022,Zeytinburnu,Maltepe Mahallesi,Eğitim Tesisi (Okul vb.),12
2022,Zeytinburnu,Maltepe Mahallesi,Sanayi ve Fabrika,24
2022,Zeytinburnu,Merkezefendi Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Zeytinburnu,Nuripaşa Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Zeytinburnu,Seyitnizam Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Zeytinburnu,Sümer Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Zeytinburnu,Telsiz Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Zeytinburnu,Veliefendi Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Zeytinburnu,Yenidoğan Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Zeytinburnu,Yeşiltepe Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Zeytinburnu,Çırpıcı Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Çatalca,Atatürk Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Çatalca,Atatürk Mahallesi,Sanayi ve Fabrika,4
2022,Çatalca,Belgrat Mahallesi,Sanayi ve Fabrika,2
2022,Çatalca,Fatih Mahallesi,Sanayi ve Fabrika,1
2022,Çatalca,Ferhatpaşa Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Çatalca,Gökçeali Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Çatalca,Gümüşpınar Mahallesi,Sanayi ve Fabrika,1
2022,Çatalca,Hallaçlı Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Çatalca,Kaleiçi Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Çatalca,Kaleiçi Mahallesi,Sanayi ve Fabrika,4
2022,Çatalca,Muratbey Merkez Mahallesi,Sanayi ve Fabrika,4
2022,Çatalca,Nakkaş Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Çatalca,Nakkaş Mahallesi,Sanayi ve Fabrika,1
2022,Çatalca,Ovayenice Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Çatalca,Subaşı Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Çatalca,Subaşı Mahallesi,Sanayi ve Fabrika,2
2022,Çatalca,Yalıköy Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Çatalca,Yalıköy Mahallesi,Sanayi ve Fabrika,4
2022,Çatalca,Çakıl Mahallesi,Sanayi ve Fabrika,4
2022,Çatalca,İnceğiz Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Çayırova,Cumhuriyet Mahallesi,Sanayi ve Fabrika,1
2022,Çekmeköy,Alemdağ Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Çekmeköy,Alemdağ Mahallesi,Sanayi ve Fabrika,2
2022,Çekmeköy,Aydınlar Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Çekmeköy,Aydınlar Mahallesi,Sanayi ve Fabrika,2
2022,Çekmeköy,Cumhuriyet Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Çekmeköy,Ekşioğlu Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Çekmeköy,Ekşioğlu Mahallesi,Sanayi ve Fabrika,4
2022,Çekmeköy,Hamidiye Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Çekmeköy,Hüseyinli Mahallesi,Sanayi ve Fabrika,4
2022,Çekmeköy,Kirazlıdere Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Çekmeköy,Mehmet Akif Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Çekmeköy,Merkez Mahallesi,Eğitim Tesisi (Okul vb.),22
2022,Çekmeköy,Merkez Mahallesi,Sanayi ve Fabrika,12
2022,Çekmeköy,Mimar Sinan Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Çekmeköy,Nişantepe Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Çekmeköy,Nişantepe Mahallesi,Sanayi ve Fabrika,20
2022,Çekmeköy,Soğukpınar Mahallesi,Sanayi ve Fabrika,1
2022,Çekmeköy,Sultançiftliği Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Çekmeköy,Sırapınar Mahallesi,Sanayi ve Fabrika,3
2022,Çekmeköy,Taşdelen Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Çekmeköy,Taşdelen Mahallesi,Sanayi ve Fabrika,2
2022,Çekmeköy,Çamlık Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Çekmeköy,Çatalmeşe Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Çekmeköy,Çatalmeşe Mahallesi,Sanayi ve Fabrika,6
2022,Çekmeköy,Ömerli Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Çekmeköy,Ömerli Mahallesi,Sanayi ve Fabrika,14
2022,Çorlu,Seymen Mahallesi,Sanayi ve Fabrika,1
2022,Ümraniye,Adem Yavuz Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Ümraniye,Altınşehir Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Ümraniye,Armağanevler Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Ümraniye,Armağanevler Mahallesi,Sanayi ve Fabrika,2
2022,Ümraniye,Atakent Mahallesi,Eğitim Tesisi (Okul vb.),9
2022,Ümraniye,Atatürk Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Ümraniye,Aşağı Dudullu Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Ümraniye,Dudullu OSB Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Ümraniye,Dudullu OSB Mahallesi,Sanayi ve Fabrika,195
2022,Ümraniye,Dumlupınar Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Ümraniye,Elmalıkent Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Ümraniye,Esenevler Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Ümraniye,Esenkent Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Ümraniye,Esenkent Mahallesi,Sanayi ve Fabrika,5
2022,Ümraniye,Esenşehir Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Ümraniye,Esenşehir Mahallesi,Sanayi ve Fabrika,3
2022,Ümraniye,Fatih Sultan Mehmet Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Ümraniye,Finanskent Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Ümraniye,Kazım Karabekir Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Ümraniye,Madenler Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Ümraniye,Madenler Mahallesi,Sanayi ve Fabrika,3
2022,Ümraniye,Mehmet Akif Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Ümraniye,Namık Kemal Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Ümraniye,Namık Kemal Mahallesi,Sanayi ve Fabrika,1
2022,Ümraniye,Necip Fazıl Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Ümraniye,Necip Fazıl Mahallesi,Sanayi ve Fabrika,2
2022,Ümraniye,Parseller Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Ümraniye,Site Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Ümraniye,Tantavi Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Ümraniye,Tatlısu Mahallesi,Sanayi ve Fabrika,2
2022,Ümraniye,Tepeüstü Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Ümraniye,Topağacı Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Ümraniye,Yamanevler Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Ümraniye,Yamanevler Mahallesi,Sanayi ve Fabrika,4
2022,Ümraniye,Yukarı Dudullu Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Ümraniye,Yukarı Dudullu Mahallesi,Sanayi ve Fabrika,2
2022,Ümraniye,Çakmak Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Ümraniye,Çamlık Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Ümraniye,İnkılap Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Ümraniye,İstiklal Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Ümraniye,Şerifali Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Üsküdar,Acıbadem Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Üsküdar,Ahmediye Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Üsküdar,Altunizade Mahallesi,Eğitim Tesisi (Okul vb.),18
2022,Üsküdar,Aziz Mahmut Hüdayi Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Üsküdar,Bahçelievler Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Üsküdar,Barbaros Mahallesi,Eğitim Tesisi (Okul vb.),7
2022,Üsküdar,Barbaros Mahallesi,Sanayi ve Fabrika,1
2022,Üsküdar,Beylerbeyi Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Üsküdar,Bulgurlu Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Üsküdar,Burhaniye Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Üsküdar,Cumhuriyet Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Üsküdar,Ferah Mahallesi,Eğitim Tesisi (Okul vb.),5
2022,Üsküdar,Güzeltepe Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Üsküdar,Kirazlıtepe Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Üsküdar,Kuleli Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Üsküdar,Kuzguncuk Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Üsküdar,Küplüce Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Üsküdar,Küçük Çamlıca Mahallesi,Eğitim Tesisi (Okul vb.),8
2022,Üsküdar,Küçük Çamlıca Mahallesi,Sanayi ve Fabrika,2
2022,Üsküdar,Küçüksu Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Üsküdar,Kısıklı Mahallesi,Eğitim Tesisi (Okul vb.),11
2022,Üsküdar,Mehmet Akif Ersoy Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Üsküdar,Mimar Sinan Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Üsküdar,Muratreis Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Üsküdar,Salacak Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Üsküdar,Selami Ali Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Üsküdar,Selimiye Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Üsküdar,Sultantepe Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Üsküdar,Valide-i Atik Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Üsküdar,Yavuztürk Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Üsküdar,Zeynep Kamil Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Üsküdar,Çengelköy Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Üsküdar,Ünalan Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Üsküdar,Ünalan Mahallesi,Sanayi ve Fabrika,4
2022,Üsküdar,İcadiye Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Şile,Ahmetli Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Şile,Ahmetli Mahallesi,Sanayi ve Fabrika,1
2022,Şile,Alacalı Mahallesi,Sanayi ve Fabrika,2
2022,Şile,Ağva Merkez Mahallesi,Sanayi ve Fabrika,1
2022,Şile,Balibey Mahallesi,Sanayi ve Fabrika,2
2022,Şile,Doğancılı Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Şile,Hacı Kasım Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Şile,Kızılcaköy Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Şile,Meşrutiyet Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Şile,Sahilköy Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Şile,Sahilköy Mahallesi,Sanayi ve Fabrika,1
2022,Şile,Sofular Mahallesi,Sanayi ve Fabrika,2
2022,Şile,Teke Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Şile,Çavuş Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Şile,Çayırbaşı Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Şile,Üvezli Mahallesi,Sanayi ve Fabrika,2
2022,Şişli,19 Mayıs Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Şişli,Bozkurt Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Şişli,Cumhuriyet Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Şişli,Duatepe Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Şişli,Esentepe Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Şişli,Feriköy Mahallesi,Eğitim Tesisi (Okul vb.),4
2022,Şişli,Fulya Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Şişli,Gülbahar Mahallesi,Eğitim Tesisi (Okul vb.),3
2022,Şişli,Halaskargazi Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Şişli,Halide Edip Adıvar Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Şişli,Harbiye Mahallesi,Eğitim Tesisi (Okul vb.),14
2022,Şişli,Mecidiyeköy Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Şişli,Merkez Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Şişli,Meşrutiyet Mahallesi,Eğitim Tesisi (Okul vb.),1
2022,Şişli,Paşa Mahallesi,Eğitim Tesisi (Okul vb.),2
2022,Şişli,Teşvikiye Mahallesi,Eğitim Tesisi (Okul vb.),10
2022,Şişli,İnönü Mahallesi,Eğitim Tesisi (Okul vb.),6
2022,Şişli,İzzetpaşa Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Adalar,Burgazada Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Adalar,Heybeliada Mahallesi,Eğitim Tesisi (Okul vb.),3
2023,Adalar,Maden Mahallesi,Eğitim Tesisi (Okul vb.),2
2023,Adalar,Nizam Mahallesi,Eğitim Tesisi (Okul vb.),2
2023,Arnavutköy,Adnan Menderes Mahallesi,Eğitim Tesisi (Okul vb.),2
2023,Arnavutköy,Anadolu Mahallesi,Eğitim Tesisi (Okul vb.),5
2023,Arnavutköy,Boğazköy İstiklal Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Arnavutköy,Boğazköy İstiklal Mahallesi,Sanayi ve Fabrika,3
2023,Arnavutköy,Deliklikaya Mahallesi,Sanayi ve Fabrika,1
2023,Arnavutköy,Durusu Mahallesi,Eğitim Tesisi (Okul vb.),2
2023,Arnavutköy,Hadımköy Mahallesi,Eğitim Tesisi (Okul vb.),2
2023,Arnavutköy,Hadımköy Mahallesi,Sanayi ve Fabrika,39
2023,Arnavutköy,Haraççı Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Arnavutköy,Haraççı Mahallesi,Sanayi ve Fabrika,1
2023,Arnavutköy,Hastane Mahallesi,Eğitim Tesisi (Okul vb.),3
2023,Arnavutköy,Hastane Mahallesi,Sanayi ve Fabrika,8
2023,Arnavutköy,Hicret Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Arnavutköy,Karlıbayır Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Arnavutköy,Mareşal Fevzi Çakmak Mahallesi,Eğitim Tesisi (Okul vb.),2
2023,Arnavutköy,Mehmet Akif Ersoy Mahallesi,Eğitim Tesisi (Okul vb.),3
2023,Arnavutköy,Mustafa Kemal Paşa Mahallesi,Eğitim Tesisi (Okul vb.),3
2023,Arnavutköy,Nene hatun Mahallesi,Eğitim Tesisi (Okul vb.),2
2023,Arnavutköy,Sazlıbosna Mahallesi,Eğitim Tesisi (Okul vb.),2
2023,Arnavutköy,Tayakadın Mahallesi,Eğitim Tesisi (Okul vb.),2
2023,Arnavutköy,Yassıören Mahallesi,Sanayi ve Fabrika,5
2023,Arnavutköy,Yavuz Selim Mahallesi,Sanayi ve Fabrika,1
2023,Arnavutköy,Yeniköy Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Arnavutköy,Yeşilbayır Mahallesi,Sanayi ve Fabrika,17
2023,Arnavutköy,Yunus Emre Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Arnavutköy,Çilingir Mahallesi,Eğitim Tesisi (Okul vb.),2
2023,Arnavutköy,Ömerli Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Arnavutköy,Ömerli Mahallesi,Sanayi ve Fabrika,39
2023,Arnavutköy,İmrahor Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Arnavutköy,İmrahor Mahallesi,Sanayi ve Fabrika,1
2023,Arnavutköy,İslambey Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Ataşehir,Atatürk Mahallesi,Eğitim Tesisi (Okul vb.),16
2023,Ataşehir,Aşıkveysel Mahallesi,Eğitim Tesisi (Okul vb.),2
2023,Ataşehir,Barbaros Mahallesi,Eğitim Tesisi (Okul vb.),17
2023,Ataşehir,Barbaros Mahallesi,Sanayi ve Fabrika,1
2023,Ataşehir,Esatpaşa Mahallesi,Eğitim Tesisi (Okul vb.),4
2023,Ataşehir,Ferhatpaşa Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Ataşehir,Ferhatpaşa Mahallesi,Sanayi ve Fabrika,1
2023,Ataşehir,Fetih Mahallesi,Eğitim Tesisi (Okul vb.),3
2023,Ataşehir,Kayışdağı Mahallesi,Eğitim Tesisi (Okul vb.),8
2023,Ataşehir,Kayışdağı Mahallesi,Sanayi ve Fabrika,2
2023,Ataşehir,Küçükbakkalköy Mahallesi,Eğitim Tesisi (Okul vb.),43
2023,Ataşehir,Küçükbakkalköy Mahallesi,Sanayi ve Fabrika,2
2023,Ataşehir,Mevlana Mahallesi,Eğitim Tesisi (Okul vb.),5
2023,Ataşehir,Mustafa Kemal Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Ataşehir,Yeni Çamlıca Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Ataşehir,Yeni Çamlıca Mahallesi,Sanayi ve Fabrika,1
2023,Ataşehir,Yenisahra Mahallesi,Eğitim Tesisi (Okul vb.),1
2023,Ataşehir,Yenisahra Mahallesi,Sanayi ve Fabrika,1
2023,Ataşehir,Yenişehir Mahallesi,Eğitim Tesisi (Okul vb.),3
2023,Ataşehir,Örnek Mahallesi,Eğitim Tesisi (Okul vb.),4
2023,Ataşehir,İnönü Mahallesi,Eğitim Tesisi (Okul vb.),4
2023,Ataşehir,İçerenköy Mahallesi,Eğitim Tesisi (Okul vb.),14
2023,Ataşehir,İçerenköy Mahallesi,Sanayi ve Fabrika,12
2023,Avcılar,Ambarlı Mahallesi,Eğitim Tesisi (Okul vb.),10
2023,Avcılar,Cihangir Mahallesi,Eğitim Tesisi (Okul vb.),5
2023,Avcılar,Cihangir Mahallesi,Sanayi ve Fabrika,4
2023,Avcılar,Denizköşkler Mahallesi,Eğitim Tesisi (Okul vb.),4
2023,Avcılar,Denizköşkler Mahallesi,Sanayi ve Fabrika,1
2023,Avcılar,Firuzköy Mahallesi,Eğitim Tesisi (Okul vb.),10
2023,Avcılar,Firuzköy Mahallesi,Sanayi ve Fabrika,2
2023,Avcılar,Gümüşpala Mahallesi,Eğitim Tesisi (Okul vb.),5
2023,Avcılar,Merkez Mahallesi,Eğitim Tesisi (Okul vb.),5
2023,Avcılar,Mustafa Kemal Paşa Mahallesi,Eğitim Tesisi (Okul vb.),7
2023,Avcılar,Mustafa Kemal Paşa Mahallesi,Sanayi ve Fabrika,1
