ilce,mahalle,anahtar,yil,nufus,tuketim_dasimetrik,nufus_orani,ariza_sayisi,cevaplanan_ariza,sikayet_sayisi,cevaplanan_sikayet,kesinti_suresi_saat,kesinti_adet,egitim_tesisi_sayisi,sanayi_tesis_sayisi,ariza_yogunlugu,nufus_basi_tuketim,boru_stres_endeksi,sikayet_ariza_orani,ort_kesinti_suresi,komsu_ort_ariza,komsu_sayisi,ariza_trend
SULTANGAZİ,CUMHURİYET,SULTANGAZİ|CUMHURİYET,2022,14075,638991.0809934292,0.026461989678413973,215.0,215.0,24.0,24.0,24.266666666666666,9.0,1.0,0.0,15.2753108348135,45.39901108301451,9760.787382848119,0.11162790697674418,2.696296296296296,672.75,7,0.0
SULTANGAZİ,ESENTEPE,SULTANGAZİ|ESENTEPE,2022,62100,2819278.5882552005,0.11675236653850854,877.75,872.75,273.0,270.0,100.28333333333333,32.0,4.0,7.0,14.134460547504027,45.3990110830145,39848.981978115975,0.31102250071204784,3.1338541666666666,638.9166666666666,6,0.0
SULTANGAZİ,ESKİ HABİPLER,SULTANGAZİ|ESKİ HABİPLER,2022,1313,59608.90155199804,0.002468532323108884,139.0,139.0,125.0,125.0,53.199999999999996,15.0,4.0,1.0,105.86443259710586,45.3990110830145,6310.462540539015,0.8992805755395683,3.5466666666666664,228.4,5,0.0
SULTANGAZİ,GAZİ,SULTANGAZİ|GAZİ,2022,35204,1598226.7861664426,0.06618599535622632,658.0,658.0,176.0,176.0,74.86666666666667,26.0,6.0,0.0,18.691057834337006,45.3990110830145,29872.549292623542,0.2674772036474164,2.87948717948718,773.65,5,0.0
SULTANGAZİ,HABİBLER,SULTANGAZİ|HABİBLER,2022,7686,348936.7991840495,0.01445022043824439,405.0,405.0,80.0,80.0,24.516666666666666,9.0,2.0,2.0,52.69320843091335,45.39901108301451,18386.599488620875,0.19753086419753085,2.724074074074074,326.625,6,0.0
SULTANGAZİ,MALKOÇOĞLU,SULTANGAZİ|MALKOÇOĞLU,2022,13492,612523.4575320317,0.02536590868498482,121.0,121.0,38.0,38.0,26.683333333333334,12.0,1.0,0.0,8.96827749777646,45.39901108301451,5493.280341044755,0.3140495867768595,2.223611111111111,506.15,5,0.0
SULTANGAZİ,SULTANÇİFTLİĞİ,SULTANGAZİ|SULTANÇİFTLİĞİ,2022,38091,1729293.7311631055,0.07161375835456246,408.0,408.0,194.0,194.0,46.55,15.0,5.0,0.0,10.711191620067734,45.39901108301451,18522.796521869917,0.47549019607843135,3.103333333333333,775.9,5,0.0
SULTANGAZİ,UĞUR MUMCU,SULTANGAZİ|UĞUR MUMCU,2022,45800,2079274.7076020641,0.08610722041004333,601.0,601.0,197.0,197.0,103.73333333333333,30.0,6.0,2.0,13.122270742358078,45.3990110830145,27284.805660891714,0.3277870216306156,3.457777777777778,767.05,5,0.0
SULTANGAZİ,YAYLA,SULTANGAZİ|YAYLA,2022,8132,369184.75812707393,0.015288731798569266,155.0,155.0,15.0,15.0,14.616666666666667,6.0,0.0,0.0,19.060501721593706,45.3990110830145,7036.846717867247,0.0967741935483871,2.4361111111111113,230.0,3,0.0
SULTANGAZİ,YUNUS EMRE,SULTANGAZİ|YUNUS EMRE,2022,53338,2421492.4531458276,0.10027919044172252,604.0,604.0,273.5,270.0,72.35,23.0,7.0,0.0,11.324009149199446,45.39901108301451,27421.002694140763,0.45281456953642385,3.145652173913043,562.4583333333334,6,0.0
